Transaction ID,Product ID,Quantity Sold,Transaction Date,Product Name,Category,Price,Total Amount
6027,6,6,2024-05-16,Banana,Produce,0.5,3.0
6028,6,5,2023-08-29,Banana,Produce,0.5,2.5
6029,2,1,2024-03-14,Eggs,Dairy,2.5,2.5
6030,19,4,2024-01-14,Ice Cream,Frozen Foods,4.5,18.0
6031,16,7,2023-08-27,Tea,Beverages,4.0,28.0
6032,3,4,2024-01-30,Bread,Bakery,1.5,6.0
6033,16,3,2024-05-24,Tea,Beverages,4.0,12.0
6034,14,7,2024-03-03,Yogurt,Dairy,2.0,14.0
6035,18,5,2024-04-14,Chocolate,Snacks,3.0,15.0
6036,10,9,2024-06-10,Salmon,Seafood,8.0,72.0
6037,13,3,2024-05-12,Cereal,Snacks,3.75,11.25
6038,20,2,2023-11-01,Pizza,Frozen Foods,6.0,12.0
6039,6,3,2023-09-18,Banana,Produce,0.5,1.5
6040,10,2,2024-02-25,Salmon,Seafood,8.0,16.0
6041,2,6,2024-03-09,Eggs,Dairy,2.5,15.0
6042,11,4,2024-03-27,Lettuce,Produce,1.25,5.0
6043,17,1,2024-01-02,Cookies,Snacks,2.5,2.5
6044,13,1,2024-05-26,Cereal,Snacks,3.75,3.75
6045,16,2,2024-07-31,Tea,Beverages,4.0,8.0
6046,1,5,2024-04-16,Milk,Dairy,3.5,17.5
6047,11,8,2023-12-13,Lettuce,Produce,1.25,10.0
6048,13,9,2024-03-10,Cereal,Snacks,3.75,33.75
6049,16,5,2024-02-09,Tea,Beverages,4.0,20.0
6050,7,8,2023-10-12,Orange Juice,Beverages,3.0,24.0
6051,4,2,2023-12-11,Butter,Dairy,4.0,8.0
6052,19,1,2023-12-27,Ice Cream,Frozen Foods,4.5,4.5
6053,6,4,2024-03-11,Banana,Produce,0.5,2.0
6054,14,5,2024-04-27,Yogurt,Dairy,2.0,10.0
6055,20,6,2024-01-03,Pizza,Frozen Foods,6.0,36.0
6056,18,4,2023-11-21,Chocolate,Snacks,3.0,12.0
6057,14,3,2023-09-20,Yogurt,Dairy,2.0,6.0
6058,9,2,2024-06-29,Ground Beef,Meat,4.5,9.0
6059,14,3,2023-09-10,Yogurt,Dairy,2.0,6.0
6060,12,8,2023-10-29,Tomato,Produce,1.0,8.0
6061,1,1,2024-02-02,Milk,Dairy,3.5,3.5
6062,6,8,2024-05-31,Banana,Produce,0.5,4.0
6063,13,7,2024-06-22,Cereal,Snacks,3.75,26.25
6064,18,5,2024-04-07,Chocolate,Snacks,3.0,15.0
6065,19,1,2023-10-04,Ice Cream,Frozen Foods,4.5,4.5
6066,9,4,2023-11-23,Ground Beef,Meat,4.5,18.0
6067,14,3,2024-01-16,Yogurt,Dairy,2.0,6.0
6068,19,2,2024-06-17,Ice Cream,Frozen Foods,4.5,9.0
6069,14,9,2024-07-15,Yogurt,Dairy,2.0,18.0
6070,17,4,2023-11-02,Cookies,Snacks,2.5,10.0
6071,17,3,2024-06-17,Cookies,Snacks,2.5,7.5
6072,10,6,2023-10-19,Salmon,Seafood,8.0,48.0
6073,10,4,2023-09-01,Salmon,Seafood,8.0,32.0
6074,4,6,2024-02-22,Butter,Dairy,4.0,24.0
6075,17,1,2023-12-09,Cookies,Snacks,2.5,2.5
6076,19,9,2024-03-31,Ice Cream,Frozen Foods,4.5,40.5
6077,3,6,2023-12-14,Bread,Bakery,1.5,9.0
6078,3,5,2024-05-02,Bread,Bakery,1.5,7.5
6079,19,9,2024-04-23,Ice Cream,Frozen Foods,4.5,40.5
6080,7,8,2023-10-28,Orange Juice,Beverages,3.0,24.0
6081,7,3,2023-09-15,Orange Juice,Beverages,3.0,9.0
6082,2,8,2023-10-21,Eggs,Dairy,2.5,20.0
6083,16,8,2024-02-24,Tea,Beverages,4.0,32.0
6084,8,5,2023-11-10,Chicken Breast,Meat,5.0,25.0
6085,6,3,2023-09-08,Banana,Produce,0.5,1.5
6086,2,6,2024-06-05,Eggs,Dairy,2.5,15.0
6087,7,4,2024-05-21,Orange Juice,Beverages,3.0,12.0
6088,3,5,2023-08-21,Bread,Bakery,1.5,7.5
6089,9,5,2024-06-22,Ground Beef,Meat,4.5,22.5
6090,8,4,2024-05-12,Chicken Breast,Meat,5.0,20.0
6091,16,7,2024-05-03,Tea,Beverages,4.0,28.0
6092,14,5,2023-11-09,Yogurt,Dairy,2.0,10.0
6093,17,3,2024-07-03,Cookies,Snacks,2.5,7.5
6094,10,5,2024-06-17,Salmon,Seafood,8.0,40.0
6095,2,7,2024-01-17,Eggs,Dairy,2.5,17.5
6096,3,1,2024-06-25,Bread,Bakery,1.5,1.5
6097,8,9,2024-02-14,Chicken Breast,Meat,5.0,45.0
6098,16,6,2023-12-01,Tea,Beverages,4.0,24.0
6099,8,8,2024-02-27,Chicken Breast,Meat,5.0,40.0
6100,12,5,2023-12-28,Tomato,Produce,1.0,5.0
6101,5,3,2023-09-04,Apple,Produce,0.75,2.25
6102,11,2,2023-10-26,Lettuce,Produce,1.25,2.5
6103,7,7,2024-03-09,Orange Juice,Beverages,3.0,21.0
6104,18,1,2023-11-20,Chocolate,Snacks,3.0,3.0
6105,13,5,2024-03-09,Cereal,Snacks,3.75,18.75
6106,16,4,2024-04-26,Tea,Beverages,4.0,16.0
6107,7,3,2023-11-24,Orange Juice,Beverages,3.0,9.0
6108,10,8,2024-01-04,Salmon,Seafood,8.0,64.0
6109,16,8,2024-05-16,Tea,Beverages,4.0,32.0
6110,16,7,2023-12-21,Tea,Beverages,4.0,28.0
6111,15,4,2023-09-08,Coffee,Beverages,5.0,20.0
6112,16,7,2024-06-05,Tea,Beverages,4.0,28.0
6113,12,6,2024-04-13,Tomato,Produce,1.0,6.0
6114,20,2,2023-12-22,Pizza,Frozen Foods,6.0,12.0
6115,4,4,2023-12-31,Butter,Dairy,4.0,16.0
6116,13,5,2023-10-10,Cereal,Snacks,3.75,18.75
6117,19,7,2024-02-10,Ice Cream,Frozen Foods,4.5,31.5
6118,8,3,2024-05-19,Chicken Breast,Meat,5.0,15.0
6119,20,4,2023-12-27,Pizza,Frozen Foods,6.0,24.0
6120,8,5,2024-06-23,Chicken Breast,Meat,5.0,25.0
6121,1,4,2024-05-31,Milk,Dairy,3.5,14.0
6122,1,8,2023-10-01,Milk,Dairy,3.5,28.0
6123,7,1,2024-02-12,Orange Juice,Beverages,3.0,3.0
6124,8,5,2024-04-22,Chicken Breast,Meat,5.0,25.0
6125,5,9,2023-09-14,Apple,Produce,0.75,6.75
6126,12,4,2024-01-23,Tomato,Produce,1.0,4.0
6127,20,9,2023-09-12,Pizza,Frozen Foods,6.0,54.0
6128,12,6,2024-08-09,Tomato,Produce,1.0,6.0
6129,12,4,2024-03-11,Tomato,Produce,1.0,4.0
6130,16,5,2023-10-24,Tea,Beverages,4.0,20.0
6131,16,3,2023-08-21,Tea,Beverages,4.0,12.0
6132,12,5,2024-05-17,Tomato,Produce,1.0,5.0
6133,15,6,2024-05-19,Coffee,Beverages,5.0,30.0
6134,4,7,2023-09-16,Butter,Dairy,4.0,28.0
6135,7,4,2024-01-22,Orange Juice,Beverages,3.0,12.0
6136,10,2,2024-04-09,Salmon,Seafood,8.0,16.0
6137,1,6,2023-12-25,Milk,Dairy,3.5,21.0
6138,13,8,2023-09-23,Cereal,Snacks,3.75,30.0
6139,1,3,2023-12-21,Milk,Dairy,3.5,10.5
6140,13,6,2023-10-16,Cereal,Snacks,3.75,22.5
6141,2,6,2023-09-16,Eggs,Dairy,2.5,15.0
6142,15,9,2024-02-17,Coffee,Beverages,5.0,45.0
6143,10,4,2023-10-10,Salmon,Seafood,8.0,32.0
6144,8,4,2024-03-29,Chicken Breast,Meat,5.0,20.0
6145,3,5,2023-11-13,Bread,Bakery,1.5,7.5
6146,9,6,2024-02-16,Ground Beef,Meat,4.5,27.0
6147,11,2,2023-11-16,Lettuce,Produce,1.25,2.5
6148,6,5,2023-09-21,Banana,Produce,0.5,2.5
6149,12,4,2024-07-11,Tomato,Produce,1.0,4.0
6150,20,9,2024-07-31,Pizza,Frozen Foods,6.0,54.0
6151,7,4,2023-12-25,Orange Juice,Beverages,3.0,12.0
6152,18,1,2023-09-11,Chocolate,Snacks,3.0,3.0
6153,8,5,2023-09-20,Chicken Breast,Meat,5.0,25.0
6154,15,5,2024-07-31,Coffee,Beverages,5.0,25.0
6155,15,5,2023-12-18,Coffee,Beverages,5.0,25.0
6156,12,1,2023-10-17,Tomato,Produce,1.0,1.0
6157,18,9,2023-10-31,Chocolate,Snacks,3.0,27.0
6158,5,6,2024-01-10,Apple,Produce,0.75,4.5
6159,12,5,2024-04-30,Tomato,Produce,1.0,5.0
6160,13,1,2024-06-17,Cereal,Snacks,3.75,3.75
6161,20,6,2023-10-22,Pizza,Frozen Foods,6.0,36.0
6162,5,5,2023-11-16,Apple,Produce,0.75,3.75
6163,2,1,2023-12-07,Eggs,Dairy,2.5,2.5
6164,9,6,2024-05-14,Ground Beef,Meat,4.5,27.0
6165,12,2,2024-02-04,Tomato,Produce,1.0,2.0
6166,19,2,2024-07-18,Ice Cream,Frozen Foods,4.5,9.0
6167,13,3,2024-05-26,Cereal,Snacks,3.75,11.25
6168,6,8,2024-06-15,Banana,Produce,0.5,4.0
6169,18,1,2024-06-28,Chocolate,Snacks,3.0,3.0
6170,6,2,2024-06-01,Banana,Produce,0.5,1.0
6171,18,5,2024-08-09,Chocolate,Snacks,3.0,15.0
6172,5,5,2024-03-01,Apple,Produce,0.75,3.75
6173,17,1,2023-12-02,Cookies,Snacks,2.5,2.5
6174,8,2,2024-08-09,Chicken Breast,Meat,5.0,10.0
6175,9,2,2024-02-10,Ground Beef,Meat,4.5,9.0
6176,11,7,2024-04-26,Lettuce,Produce,1.25,8.75
6177,15,7,2023-10-10,Coffee,Beverages,5.0,35.0
6178,18,3,2024-03-11,Chocolate,Snacks,3.0,9.0
6179,1,7,2024-08-18,Milk,Dairy,3.5,24.5
6180,9,4,2023-09-01,Ground Beef,Meat,4.5,18.0
6181,8,2,2023-10-09,Chicken Breast,Meat,5.0,10.0
6182,1,7,2024-05-23,Milk,Dairy,3.5,24.5
6183,4,2,2024-03-19,Butter,Dairy,4.0,8.0
6184,2,6,2023-12-22,Eggs,Dairy,2.5,15.0
6185,13,1,2024-03-01,Cereal,Snacks,3.75,3.75
6186,2,7,2024-06-02,Eggs,Dairy,2.5,17.5
6187,10,3,2024-07-29,Salmon,Seafood,8.0,24.0
6188,13,9,2023-10-02,Cereal,Snacks,3.75,33.75
6189,8,1,2023-11-14,Chicken Breast,Meat,5.0,5.0
6190,17,2,2024-07-18,Cookies,Snacks,2.5,5.0
6191,14,7,2023-12-08,Yogurt,Dairy,2.0,14.0
6192,1,2,2024-08-18,Milk,Dairy,3.5,7.0
6193,13,4,2024-06-29,Cereal,Snacks,3.75,15.0
6194,20,7,2023-10-13,Pizza,Frozen Foods,6.0,42.0
6195,7,4,2024-01-31,Orange Juice,Beverages,3.0,12.0
6196,2,2,2023-10-27,Eggs,Dairy,2.5,5.0
6197,16,4,2024-01-09,Tea,Beverages,4.0,16.0
6198,7,9,2024-01-25,Orange Juice,Beverages,3.0,27.0
6199,13,3,2024-06-14,Cereal,Snacks,3.75,11.25
6200,11,2,2024-04-10,Lettuce,Produce,1.25,2.5
6201,20,9,2023-10-19,Pizza,Frozen Foods,6.0,54.0
6202,9,5,2023-11-11,Ground Beef,Meat,4.5,22.5
6203,20,5,2024-01-24,Pizza,Frozen Foods,6.0,30.0
6204,5,6,2024-05-29,Apple,Produce,0.75,4.5
6205,13,4,2023-11-14,Cereal,Snacks,3.75,15.0
6206,1,4,2023-12-10,Milk,Dairy,3.5,14.0
6207,18,5,2023-11-04,Chocolate,Snacks,3.0,15.0
6208,20,6,2024-01-06,Pizza,Frozen Foods,6.0,36.0
6209,20,1,2023-10-17,Pizza,Frozen Foods,6.0,6.0
6210,12,7,2024-05-03,Tomato,Produce,1.0,7.0
6211,9,1,2024-01-25,Ground Beef,Meat,4.5,4.5
6212,11,9,2024-02-28,Lettuce,Produce,1.25,11.25
6213,4,3,2024-03-16,Butter,Dairy,4.0,12.0
6214,1,6,2024-08-17,Milk,Dairy,3.5,21.0
6215,19,7,2024-03-26,Ice Cream,Frozen Foods,4.5,31.5
6216,7,3,2023-12-03,Orange Juice,Beverages,3.0,9.0
6217,14,3,2024-07-17,Yogurt,Dairy,2.0,6.0
6218,3,7,2024-02-26,Bread,Bakery,1.5,10.5
6219,15,2,2024-07-20,Coffee,Beverages,5.0,10.0
6220,19,5,2023-12-31,Ice Cream,Frozen Foods,4.5,22.5
6221,17,4,2024-04-26,Cookies,Snacks,2.5,10.0
6222,13,4,2023-09-23,Cereal,Snacks,3.75,15.0
6223,15,2,2023-10-27,Coffee,Beverages,5.0,10.0
6224,20,1,2023-09-28,Pizza,Frozen Foods,6.0,6.0
6225,15,1,2024-01-07,Coffee,Beverages,5.0,5.0
6226,13,6,2023-09-19,Cereal,Snacks,3.75,22.5
6227,4,9,2024-03-04,Butter,Dairy,4.0,36.0
6228,4,2,2024-05-14,Butter,Dairy,4.0,8.0
6229,3,9,2024-03-10,Bread,Bakery,1.5,13.5
6230,12,8,2023-11-08,Tomato,Produce,1.0,8.0
6231,8,2,2024-04-28,Chicken Breast,Meat,5.0,10.0
6232,14,3,2023-12-07,Yogurt,Dairy,2.0,6.0
6233,6,8,2023-12-14,Banana,Produce,0.5,4.0
6234,11,1,2024-06-21,Lettuce,Produce,1.25,1.25
6235,1,2,2024-01-10,Milk,Dairy,3.5,7.0
6236,10,5,2024-04-08,Salmon,Seafood,8.0,40.0
6237,18,4,2023-09-25,Chocolate,Snacks,3.0,12.0
6238,15,1,2024-04-22,Coffee,Beverages,5.0,5.0
6239,2,5,2023-09-21,Eggs,Dairy,2.5,12.5
6240,19,2,2024-03-22,Ice Cream,Frozen Foods,4.5,9.0
6241,2,8,2024-08-14,Eggs,Dairy,2.5,20.0
6242,10,5,2024-03-23,Salmon,Seafood,8.0,40.0
6243,1,5,2023-09-15,Milk,Dairy,3.5,17.5
6244,18,1,2023-11-03,Chocolate,Snacks,3.0,3.0
6245,20,1,2023-10-30,Pizza,Frozen Foods,6.0,6.0
6246,3,5,2023-11-16,Bread,Bakery,1.5,7.5
6247,5,2,2024-03-13,Apple,Produce,0.75,1.5
6248,2,9,2024-04-30,Eggs,Dairy,2.5,22.5
6249,2,4,2024-04-18,Eggs,Dairy,2.5,10.0
6250,12,9,2024-01-04,Tomato,Produce,1.0,9.0
6251,18,5,2024-04-22,Chocolate,Snacks,3.0,15.0
6252,15,5,2023-11-15,Coffee,Beverages,5.0,25.0
6253,4,5,2024-05-31,Butter,Dairy,4.0,20.0
6254,6,1,2023-08-29,Banana,Produce,0.5,0.5
6255,8,1,2024-02-29,Chicken Breast,Meat,5.0,5.0
6256,19,3,2023-11-18,Ice Cream,Frozen Foods,4.5,13.5
6257,18,5,2023-11-12,Chocolate,Snacks,3.0,15.0
6258,19,8,2023-10-01,Ice Cream,Frozen Foods,4.5,36.0
6259,15,3,2024-04-14,Coffee,Beverages,5.0,15.0
6260,8,5,2023-08-23,Chicken Breast,Meat,5.0,25.0
6261,4,2,2024-03-10,Butter,Dairy,4.0,8.0
6262,15,1,2024-08-14,Coffee,Beverages,5.0,5.0
6263,1,4,2024-01-09,Milk,Dairy,3.5,14.0
6264,1,4,2023-09-30,Milk,Dairy,3.5,14.0
6265,6,4,2024-08-08,Banana,Produce,0.5,2.0
6266,12,9,2024-04-19,Tomato,Produce,1.0,9.0
6267,18,9,2024-01-22,Chocolate,Snacks,3.0,27.0
6268,12,4,2023-10-21,Tomato,Produce,1.0,4.0
6269,7,4,2024-04-21,Orange Juice,Beverages,3.0,12.0
6270,18,8,2024-01-04,Chocolate,Snacks,3.0,24.0
6271,12,9,2024-08-02,Tomato,Produce,1.0,9.0
6272,20,7,2023-10-05,Pizza,Frozen Foods,6.0,42.0
6273,1,1,2024-07-11,Milk,Dairy,3.5,3.5
6274,10,9,2024-07-19,Salmon,Seafood,8.0,72.0
6275,4,9,2023-10-02,Butter,Dairy,4.0,36.0
6276,17,3,2023-12-17,Cookies,Snacks,2.5,7.5
6277,2,4,2023-09-28,Eggs,Dairy,2.5,10.0
6278,10,1,2024-05-20,Salmon,Seafood,8.0,8.0
6279,6,2,2023-11-30,Banana,Produce,0.5,1.0
6280,13,4,2023-11-19,Cereal,Snacks,3.75,15.0
6281,9,9,2024-04-14,Ground Beef,Meat,4.5,40.5
6282,18,8,2024-05-06,Chocolate,Snacks,3.0,24.0
6283,5,7,2023-12-18,Apple,Produce,0.75,5.25
6284,13,3,2024-04-19,Cereal,Snacks,3.75,11.25
6285,9,1,2023-12-16,Ground Beef,Meat,4.5,4.5
6286,16,5,2024-03-11,Tea,Beverages,4.0,20.0
6287,5,7,2024-04-19,Apple,Produce,0.75,5.25
6288,5,3,2024-03-19,Apple,Produce,0.75,2.25
6289,2,1,2024-01-06,Eggs,Dairy,2.5,2.5
6290,6,2,2024-06-24,Banana,Produce,0.5,1.0
6291,11,2,2024-03-06,Lettuce,Produce,1.25,2.5
6292,3,9,2023-09-25,Bread,Bakery,1.5,13.5
6293,4,3,2024-06-13,Butter,Dairy,4.0,12.0
6294,2,6,2024-07-12,Eggs,Dairy,2.5,15.0
6295,17,3,2023-09-06,Cookies,Snacks,2.5,7.5
6296,15,6,2024-04-08,Coffee,Beverages,5.0,30.0
6297,18,6,2024-06-07,Chocolate,Snacks,3.0,18.0
6298,20,5,2024-02-17,Pizza,Frozen Foods,6.0,30.0
6299,18,3,2024-03-11,Chocolate,Snacks,3.0,9.0
6300,9,3,2023-11-05,Ground Beef,Meat,4.5,13.5
6301,13,8,2023-10-22,Cereal,Snacks,3.75,30.0
6302,18,1,2024-08-11,Chocolate,Snacks,3.0,3.0
6303,14,5,2024-08-17,Yogurt,Dairy,2.0,10.0
6304,4,1,2024-06-07,Butter,Dairy,4.0,4.0
6305,16,7,2023-09-23,Tea,Beverages,4.0,28.0
6306,19,2,2024-07-29,Ice Cream,Frozen Foods,4.5,9.0
6307,7,5,2024-01-06,Orange Juice,Beverages,3.0,15.0
6308,17,9,2024-04-20,Cookies,Snacks,2.5,22.5
6309,16,4,2024-04-22,Tea,Beverages,4.0,16.0
6310,9,4,2023-10-02,Ground Beef,Meat,4.5,18.0
6311,2,1,2024-04-10,Eggs,Dairy,2.5,2.5
6312,11,7,2023-09-19,Lettuce,Produce,1.25,8.75
6313,2,3,2023-12-09,Eggs,Dairy,2.5,7.5
6314,19,3,2024-07-12,Ice Cream,Frozen Foods,4.5,13.5
6315,7,1,2023-10-31,Orange Juice,Beverages,3.0,3.0
6316,7,1,2024-04-10,Orange Juice,Beverages,3.0,3.0
6317,6,8,2024-04-17,Banana,Produce,0.5,4.0
6318,1,3,2024-01-30,Milk,Dairy,3.5,10.5
6319,17,9,2024-03-05,Cookies,Snacks,2.5,22.5
6320,3,3,2024-07-25,Bread,Bakery,1.5,4.5
6321,19,5,2024-07-22,Ice Cream,Frozen Foods,4.5,22.5
6322,2,8,2023-10-10,Eggs,Dairy,2.5,20.0
6323,3,2,2024-04-22,Bread,Bakery,1.5,3.0
6324,13,8,2023-10-25,Cereal,Snacks,3.75,30.0
6325,16,2,2024-07-29,Tea,Beverages,4.0,8.0
6326,15,5,2024-03-13,Coffee,Beverages,5.0,25.0
6327,17,3,2023-12-30,Cookies,Snacks,2.5,7.5
6328,1,2,2024-04-30,Milk,Dairy,3.5,7.0
6329,5,4,2024-07-11,Apple,Produce,0.75,3.0
6330,7,5,2024-01-30,Orange Juice,Beverages,3.0,15.0
6331,17,1,2023-10-12,Cookies,Snacks,2.5,2.5
6332,19,3,2024-02-05,Ice Cream,Frozen Foods,4.5,13.5
6333,14,3,2023-09-01,Yogurt,Dairy,2.0,6.0
6334,7,9,2024-07-23,Orange Juice,Beverages,3.0,27.0
6335,12,3,2024-04-04,Tomato,Produce,1.0,3.0
6336,18,1,2024-07-29,Chocolate,Snacks,3.0,3.0
6337,7,2,2023-11-18,Orange Juice,Beverages,3.0,6.0
6338,1,8,2024-06-04,Milk,Dairy,3.5,28.0
6339,16,1,2024-02-24,Tea,Beverages,4.0,4.0
6340,20,3,2024-01-21,Pizza,Frozen Foods,6.0,18.0
6341,3,5,2024-02-16,Bread,Bakery,1.5,7.5
6342,12,4,2024-03-29,Tomato,Produce,1.0,4.0
6343,20,7,2024-06-23,Pizza,Frozen Foods,6.0,42.0
6344,12,9,2024-06-06,Tomato,Produce,1.0,9.0
6345,12,1,2024-07-21,Tomato,Produce,1.0,1.0
6346,5,3,2024-06-10,Apple,Produce,0.75,2.25
6347,6,1,2024-01-31,Banana,Produce,0.5,0.5
6348,11,3,2023-11-16,Lettuce,Produce,1.25,3.75
6349,9,6,2024-04-18,Ground Beef,Meat,4.5,27.0
6350,3,3,2024-05-25,Bread,Bakery,1.5,4.5
6351,3,4,2023-12-16,Bread,Bakery,1.5,6.0
6352,18,6,2024-07-02,Chocolate,Snacks,3.0,18.0
6353,19,9,2024-06-05,Ice Cream,Frozen Foods,4.5,40.5
6354,12,1,2024-05-07,Tomato,Produce,1.0,1.0
6355,11,6,2023-10-25,Lettuce,Produce,1.25,7.5
6356,2,3,2024-05-15,Eggs,Dairy,2.5,7.5
6357,11,2,2024-01-02,Lettuce,Produce,1.25,2.5
6358,2,7,2023-09-12,Eggs,Dairy,2.5,17.5
6359,12,5,2024-05-26,Tomato,Produce,1.0,5.0
6360,6,8,2023-08-30,Banana,Produce,0.5,4.0
6361,1,8,2024-04-12,Milk,Dairy,3.5,28.0
6362,2,7,2023-09-06,Eggs,Dairy,2.5,17.5
6363,17,7,2023-11-19,Cookies,Snacks,2.5,17.5
6364,18,8,2023-10-31,Chocolate,Snacks,3.0,24.0
6365,16,7,2023-08-22,Tea,Beverages,4.0,28.0
6366,4,2,2023-09-15,Butter,Dairy,4.0,8.0
6367,12,2,2024-02-19,Tomato,Produce,1.0,2.0
6368,3,3,2023-12-23,Bread,Bakery,1.5,4.5
6369,3,1,2024-05-10,Bread,Bakery,1.5,1.5
6370,2,6,2024-01-16,Eggs,Dairy,2.5,15.0
6371,20,4,2024-06-10,Pizza,Frozen Foods,6.0,24.0
6372,11,1,2024-02-01,Lettuce,Produce,1.25,1.25
6373,2,1,2024-06-27,Eggs,Dairy,2.5,2.5
6374,17,7,2024-06-25,Cookies,Snacks,2.5,17.5
6375,11,9,2024-07-31,Lettuce,Produce,1.25,11.25
6376,11,2,2024-04-21,Lettuce,Produce,1.25,2.5
6377,8,5,2024-04-03,Chicken Breast,Meat,5.0,25.0
6378,5,3,2024-04-15,Apple,Produce,0.75,2.25
6379,12,8,2023-11-10,Tomato,Produce,1.0,8.0
6380,5,2,2024-02-01,Apple,Produce,0.75,1.5
6381,5,5,2023-11-02,Apple,Produce,0.75,3.75
6382,15,1,2023-12-03,Coffee,Beverages,5.0,5.0
6383,12,3,2024-08-16,Tomato,Produce,1.0,3.0
6384,7,2,2024-03-20,Orange Juice,Beverages,3.0,6.0
6385,20,5,2023-10-24,Pizza,Frozen Foods,6.0,30.0
6386,10,7,2024-07-06,Salmon,Seafood,8.0,56.0
6387,20,9,2024-06-24,Pizza,Frozen Foods,6.0,54.0
6388,19,3,2023-11-22,Ice Cream,Frozen Foods,4.5,13.5
6389,13,3,2024-06-06,Cereal,Snacks,3.75,11.25
6390,13,7,2023-09-13,Cereal,Snacks,3.75,26.25
6391,8,5,2023-12-11,Chicken Breast,Meat,5.0,25.0
6392,19,6,2024-06-30,Ice Cream,Frozen Foods,4.5,27.0
6393,4,8,2024-03-07,Butter,Dairy,4.0,32.0
6394,9,4,2024-03-02,Ground Beef,Meat,4.5,18.0
6395,8,4,2024-03-03,Chicken Breast,Meat,5.0,20.0
6396,18,4,2024-05-21,Chocolate,Snacks,3.0,12.0
6397,8,4,2023-10-21,Chicken Breast,Meat,5.0,20.0
6398,7,1,2023-08-31,Orange Juice,Beverages,3.0,3.0
6399,16,6,2024-04-14,Tea,Beverages,4.0,24.0
6400,14,1,2024-01-11,Yogurt,Dairy,2.0,2.0
6401,11,2,2024-01-10,Lettuce,Produce,1.25,2.5
6402,6,7,2023-12-09,Banana,Produce,0.5,3.5
6403,13,9,2024-03-10,Cereal,Snacks,3.75,33.75
6404,10,6,2023-10-13,Salmon,Seafood,8.0,48.0
6405,16,9,2023-12-07,Tea,Beverages,4.0,36.0
6406,8,1,2024-06-29,Chicken Breast,Meat,5.0,5.0
6407,13,8,2023-11-22,Cereal,Snacks,3.75,30.0
6408,15,7,2023-09-13,Coffee,Beverages,5.0,35.0
6409,20,3,2023-09-28,Pizza,Frozen Foods,6.0,18.0
6410,16,6,2024-01-01,Tea,Beverages,4.0,24.0
6411,1,3,2024-08-12,Milk,Dairy,3.5,10.5
6412,19,4,2024-02-11,Ice Cream,Frozen Foods,4.5,18.0
6413,12,8,2023-12-29,Tomato,Produce,1.0,8.0
6414,18,8,2023-11-23,Chocolate,Snacks,3.0,24.0
6415,6,4,2024-04-25,Banana,Produce,0.5,2.0
6416,14,5,2024-04-03,Yogurt,Dairy,2.0,10.0
6417,6,3,2024-08-09,Banana,Produce,0.5,1.5
6418,1,6,2023-12-30,Milk,Dairy,3.5,21.0
6419,10,8,2024-03-14,Salmon,Seafood,8.0,64.0
6420,13,5,2024-08-05,Cereal,Snacks,3.75,18.75
6421,12,8,2024-05-21,Tomato,Produce,1.0,8.0
6422,6,8,2024-06-11,Banana,Produce,0.5,4.0
6423,4,3,2024-08-16,Butter,Dairy,4.0,12.0
6424,18,1,2024-06-13,Chocolate,Snacks,3.0,3.0
6425,1,1,2023-12-12,Milk,Dairy,3.5,3.5
6426,14,1,2024-06-13,Yogurt,Dairy,2.0,2.0
6427,8,2,2024-04-26,Chicken Breast,Meat,5.0,10.0
6428,14,4,2023-09-03,Yogurt,Dairy,2.0,8.0
6429,5,1,2024-04-02,Apple,Produce,0.75,0.75
6430,17,2,2024-07-05,Cookies,Snacks,2.5,5.0
6431,4,3,2024-03-28,Butter,Dairy,4.0,12.0
6432,4,7,2024-03-07,Butter,Dairy,4.0,28.0
6433,20,5,2024-04-28,Pizza,Frozen Foods,6.0,30.0
6434,12,7,2024-05-29,Tomato,Produce,1.0,7.0
6435,11,9,2024-02-12,Lettuce,Produce,1.25,11.25
6436,4,9,2024-02-18,Butter,Dairy,4.0,36.0
6437,13,5,2024-03-24,Cereal,Snacks,3.75,18.75
6438,7,9,2023-09-13,Orange Juice,Beverages,3.0,27.0
6439,8,3,2023-10-28,Chicken Breast,Meat,5.0,15.0
6440,18,6,2024-01-01,Chocolate,Snacks,3.0,18.0
6441,16,5,2024-07-14,Tea,Beverages,4.0,20.0
6442,17,6,2024-01-18,Cookies,Snacks,2.5,15.0
6443,4,6,2024-02-09,Butter,Dairy,4.0,24.0
6444,20,3,2024-07-27,Pizza,Frozen Foods,6.0,18.0
6445,19,6,2024-06-15,Ice Cream,Frozen Foods,4.5,27.0
6446,18,8,2024-04-22,Chocolate,Snacks,3.0,24.0
6447,11,2,2023-12-22,Lettuce,Produce,1.25,2.5
6448,17,6,2024-06-20,Cookies,Snacks,2.5,15.0
6449,11,3,2023-09-14,Lettuce,Produce,1.25,3.75
6450,19,6,2023-11-28,Ice Cream,Frozen Foods,4.5,27.0
6451,10,8,2023-11-02,Salmon,Seafood,8.0,64.0
6452,8,7,2024-05-11,Chicken Breast,Meat,5.0,35.0
6453,17,6,2024-02-17,Cookies,Snacks,2.5,15.0
6454,7,6,2024-05-03,Orange Juice,Beverages,3.0,18.0
6455,9,2,2024-04-24,Ground Beef,Meat,4.5,9.0
6456,7,5,2024-06-06,Orange Juice,Beverages,3.0,15.0
6457,17,5,2024-05-17,Cookies,Snacks,2.5,12.5
